trial_id,experiment_id,model_key,method,preference_id,preference_category,framing_variant,option_a_semantic,option_b_semantic,display_order,repetition_index,extra,timestamp_utc,provider,model_id,model_family,served_model,temperature,top_p,max_tokens,raw_response,call_ok,error,attempts,latency_s,usage,finish_reason,parsed_choice,strength_self_report,parse_success,parse_stage,parse_note
main|sequential|llama31-8b|p10|neutral|e3|s3|continue_or_switch,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,3,"{'stage': 3, 'stage_kind': 'continue_or_switch', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e3', 'current_semantic': 'A', 'continue_shown_as': 'B'}",2026-08-16T11:52:29.399515+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""A""}",True,,1,0.508,"{'prompt_tokens': 655, 'completion_tokens': 7, 'total_tokens': 662, 'cost': 1.338e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.338e-05, 'upstream_inference_prompt_cost': 1.31e-05, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,A,,True,strict_json,
main|sequential|llama31-8b|p10|neutral|e3|s3|perform_task,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ab,3,"{'stage': 3, 'stage_kind': 'perform_task', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e3', 'current_semantic': 'A'}",2026-08-16T11:52:28.890916+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"For the garden renovation project, the plan will be to section off the lot into quadrants using six-foot high fencing to minimize soil erosion and provide defined space for plant growth. Each quadrant will be allocated for a different type of plant and tree: succulents and herb plants on the north side where less sunlight reaches; trees and shrubs in the center; and flowering plants on the south side that receive the most sunlight. These zones will enable differentiation and specialization of plants under varying environmental conditions.",True,,1,7.767,"{'prompt_tokens': 452, 'completion_tokens': 100, 'total_tokens': 552, 'cost': 1.304e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.304e-05, 'upstream_inference_prompt_cost': 9.04e-06, 'upstream_inference_completions_cost': 4e-06}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,,,,not_applicable,
main|sequential|llama31-8b|p10|neutral|e4|s1|initial_choice,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,4,"{'stage': 1, 'stage_kind': 'initial_choice', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e4'}",2026-08-16T11:52:29.888249+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""B""}",True,,1,0.488,"{'prompt_tokens': 127, 'completion_tokens': 7, 'total_tokens': 134, 'cost': 2.82e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 2.82e-06, 'upstream_inference_prompt_cost': 2.54e-06, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,B,,True,strict_json,
main|sequential|llama31-8b|p10|neutral|e4|s2|continue_or_switch,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ab,4,"{'stage': 2, 'stage_kind': 'continue_or_switch', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e4', 'current_semantic': 'A', 'continue_shown_as': 'A'}",2026-08-16T11:52:33.532547+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""A""}",True,,1,0.474,"{'prompt_tokens': 413, 'completion_tokens': 7, 'total_tokens': 420, 'cost': 8.54e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.54e-06, 'upstream_inference_prompt_cost': 8.26e-06, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,A,,True,strict_json,
main|sequential|llama31-8b|p10|neutral|e4|s2|perform_task,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,4,"{'stage': 2, 'stage_kind': 'perform_task', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e4', 'current_semantic': 'A'}",2026-08-16T11:52:33.057862+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"Next, I will draft a plan for arranging a surprise birthday party for a friend.

Here is my plan:

First, I will decide on a party theme, guest list and a date with my friend. Then, I will send out invitations and ask one person to be in charge of decorations and another to organize food and drinks. I also need to think about the cake and gift. I will have all party details confirmed, finalise a timeline for the party day and make sure all necessary equipment and decorations are in place at least a week prior to the planned date.",True,,1,3.169,"{'prompt_tokens': 195, 'completion_tokens': 115, 'total_tokens': 310, 'cost': 8.5e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.5e-06, 'upstream_inference_prompt_cost': 3.9e-06, 'upstream_inference_completions_cost': 4.6e-06}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,,,,not_applicable,
main|sequential|llama31-8b|p10|neutral|e4|s3|continue_or_switch,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ab,4,"{'stage': 3, 'stage_kind': 'continue_or_switch', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e4', 'current_semantic': 'A', 'continue_shown_as': 'A'}",2026-08-16T11:52:38.049196+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""B""}",True,,1,0.828,"{'prompt_tokens': 690, 'completion_tokens': 7, 'total_tokens': 697, 'cost': 1.408e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.408e-05, 'upstream_inference_prompt_cost': 1.38e-05, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,B,,True,strict_json,
main|sequential|llama31-8b|p10|neutral|e4|s3|perform_task,main,llama31-8b,sequential,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,4,"{'stage': 3, 'stage_kind': 'perform_task', 'episode_id': 'main|sequential|llama31-8b|p10|neutral|e4', 'current_semantic': 'A'}",2026-08-16T11:52:37.221057+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"Next, I will draft a plan for organizing a book club for a community center. My plan is to identify a group of interested readers and schedule regular meetings at the community center. One member will lead a discussion on selected books, while another will be in charge of choosing titles and coordinating logistics. I will also arrange for comfortable seating and refreshments, and have the group establish a system for volunteering and leading discussions. By following these steps, I envision a lively and engaging book club that fosters community and encourages literary exploration.",True,,1,3.688,"{'prompt_tokens': 481, 'completion_tokens': 106, 'total_tokens': 587, 'cost': 1.386e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.386e-05, 'upstream_inference_prompt_cost': 9.62e-06, 'upstream_inference_completions_cost': 4.24e-06}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,,,,not_applicable,
main|sequential|llama31-8b|p11|neutral|e0|s1|initial_choice,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,0,"{'stage': 1, 'stage_kind': 'initial_choice', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e0'}",2026-08-16T11:52:38.521887+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""A""}",True,,1,0.472,"{'prompt_tokens': 116, 'completion_tokens': 7, 'total_tokens': 123, 'cost': 2.6e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 2.6e-06, 'upstream_inference_prompt_cost': 2.32e-06, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,A,,True,strict_json,
main|sequential|llama31-8b|p11|neutral|e0|s2|continue_or_switch,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,0,"{'stage': 2, 'stage_kind': 'continue_or_switch', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e0', 'current_semantic': 'A', 'continue_shown_as': 'A'}",2026-08-16T11:52:43.702301+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""B""}",True,,1,0.445,"{'prompt_tokens': 445, 'completion_tokens': 7, 'total_tokens': 452, 'cost': 9.18e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 9.18e-06, 'upstream_inference_prompt_cost': 8.9e-06, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,B,,True,strict_json,
main|sequential|llama31-8b|p11|neutral|e0|s2|perform_task,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,0,"{'stage': 2, 'stage_kind': 'perform_task', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e0', 'current_semantic': 'A'}",2026-08-16T11:52:43.256665+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"For this example task, let's say I have scattered information about a hypothetical trip to Japan:

- Arrived at Tokyo airport on a Tuesday morning
- Took subway to a nearby hotel, the hotel was in a busy district called Shinjuku
- Went to the hotel's reception and was greeted by a friendly staff member named Koji
- After checking in I walked out to the streets of Shinjuku and tried some street food


Here is one organised version of this information in a short paragraph:

Upon arriving at Tokyo airport on a Tuesday morning I made my way to my hotel in the Shinjuku district. The hotel reception was organised and efficient with a friendly staff member named Koji greeting and checking me in. After taking care of my hotel logistics I decided to step out into the lively streets of Shinjuku and try some of the local cuisine.",True,,1,4.734,"{'prompt_tokens': 178, 'completion_tokens': 175, 'total_tokens': 353, 'cost': 1.056e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.056e-05, 'upstream_inference_prompt_cost': 3.56e-06, 'upstream_inference_completions_cost': 7e-06}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,,,,not_applicable,
main|sequential|llama31-8b|p11|neutral|e0|s3|continue_or_switch,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,0,"{'stage': 3, 'stage_kind': 'continue_or_switch', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e0', 'current_semantic': 'B', 'continue_shown_as': 'B'}",2026-08-16T11:52:46.347271+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""A""}",True,,1,0.528,"{'prompt_tokens': 662, 'completion_tokens': 7, 'total_tokens': 669, 'cost': 1.352e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.352e-05, 'upstream_inference_prompt_cost': 1.324e-05, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,A,,True,strict_json,
main|sequential|llama31-8b|p11|neutral|e0|s3|perform_task,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,0,"{'stage': 3, 'stage_kind': 'perform_task', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e0', 'current_semantic': 'B'}",2026-08-16T11:52:45.818619+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"For this example task, let's say I have a vague statement: ""The results are mixed."" This could mean several things, such as:

In politics, mixed signals from the government might indicate conflicting opinions among officials, while in sports, mixed results might mean a team is winning some games but losing others.",True,,1,2.116,"{'prompt_tokens': 507, 'completion_tokens': 63, 'total_tokens': 570, 'cost': 1.266e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 1.266e-05, 'upstream_inference_prompt_cost': 1.014e-05, 'upstream_inference_completions_cost': 2.52e-06}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,,,,not_applicable,
main|sequential|llama31-8b|p11|neutral|e1|s1|initial_choice,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,1,"{'stage': 1, 'stage_kind': 'initial_choice', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e1'}",2026-08-16T11:52:46.879841+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""A""}",True,,1,0.532,"{'prompt_tokens': 116, 'completion_tokens': 7, 'total_tokens': 123, 'cost': 2.6e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 2.6e-06, 'upstream_inference_prompt_cost': 2.32e-06, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,A,,True,strict_json,
main|sequential|llama31-8b|p11|neutral|e1|s2|continue_or_switch,main,llama31-8b,sequential,p11,cognitive_style,neutral,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,ab,1,"{'stage': 2, 'stage_kind': 'continue_or_switch', 'episode_id': 'main|sequential|llama31-8b|p11|neutral|e1', 'current_semantic': 'A', 'continue_shown_as': 'A'}",2026-08-16T11:52:51.884878+00:00,openrouter,meta-llama/llama-3.1-8b-instruct,llama,meta-llama/llama-3.1-8b-instruct,1.0,1.0,300,"{""choice"": ""B""}",True,,1,1.626,"{'prompt_tokens': 395, 'completion_tokens': 7, 'total_tokens': 402, 'cost': 8.18e-06, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.18e-06, 'upstream_inference_prompt_cost': 7.9e-06, 'upstream_inference_completions_cost': 2.8e-07}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}",stop,B,,True,strict_json,
